onset	duration	reaction_time	percent_off_trial	trial_type	immediate_amount	delayed_amount	delay_time_words	delay_time_days	k_this_trial	response_button	response_binarized	onset.plus.rt	onset.plus.stimdur	absolute_time	trialnum	onset_orig	duration_orig	trial_type_orig	easy_par_orig	hard_par_orig
 16.01	4.5	0.0000	-0.05	hard_par	10	156.328	1 year	365	0.040090	n/a	99	  0.00	 20.52	0	1	16.0101	4.5	hard_par	n/a	96.7292
 21.25	4.5	1.5200	 1.90	easy_par	10	456.687	1 year	365	0.122380	y	 1	 22.77	 25.77	5.25	2	21.2543	4.5	easy_par	0.6875	n/a
 26.52	4.5	2.1904	 0.05	hard_par	5	  5.443	2 days	2	0.044310	b	 0	 28.71	 31.03	10.5	3	26.5152	4.5	hard_par	n/a	-2.2708
 37.00	4.5	1.1021	-0.99	easy_par	5	  5.253	4 months	120	0.000422	b	 0	 38.11	 41.52	21	5	37.0037	4.5	easy_par	-0.3125	n/a
 42.26	4.5	0.7671	-0.99	easy_par	10	 10.008	2 days	2	0.000422	b	 0	 43.03	 46.78	26.25	6	42.2646	4.5	easy_par	-0.3125	n/a
 47.51	4.5	1.0365	 0.01	hard_par	10	 12.984	1 week	7	0.042622	b	 0	 48.55	 52.02	31.5	7	47.5088	4.5	hard_par	n/a	-2.2708
 52.75	4.5	1.3181	 2.00	easy_par	5	236.045	1 year	365	0.126600	y	 1	 54.07	 57.27	36.75	8	52.7531	4.5	easy_par	0.6875	n/a
 58.01	4.5	0.7802	 1.90	easy_par	5	 41.714	2 months	60	0.122380	b	 0	 58.79	 62.53	42	9	58.014	4.5	easy_par	-0.3125	n/a
 63.26	4.5	1.3683	 0.05	hard_par	5	 18.293	2 months	60	0.044310	b	 0	 64.63	 67.77	47.25	10	63.2582	4.5	hard_par	n/a	-2.2708
 68.50	4.5	0.7691	-0.99	easy_par	5	  5.004	2 days	2	0.000422	b	 0	 69.27	 73.02	52.5	11	68.5025	4.5	easy_par	-0.3125	n/a
 73.76	4.5	1.0123	-0.95	easy_par	10	 12.532	4 months	120	0.002110	b	 0	 74.78	 78.28	57.75	12	73.7634	4.5	easy_par	-0.3125	n/a
 79.01	4.5	1.3383	 1.90	easy_par	10	156.856	4 months	120	0.122380	y	 1	 80.35	 83.52	63	13	79.0077	4.5	easy_par	0.6875	n/a
 84.25	4.5	0.8779	 0.05	hard_par	10	 19.305	3 weeks	21	0.044310	b	 0	 85.13	 88.77	68.25	14	84.252	4.5	hard_par	n/a	-2.2708
 89.51	4.5	0.9619	 1.90	easy_par	5	 78.428	4 months	120	0.122380	b	 0	 90.47	 94.03	73.5	15	89.5129	4.5	easy_par	-0.3125	n/a
 94.76	4.5	1.2131	-0.05	hard_par	5	 17.027	2 months	60	0.040090	b	 0	 95.97	 99.27	78.75	16	94.757	4.5	hard_par	n/a	-2.2708
100.00	4.5	1.6864	 1.90	easy_par	5	228.344	1 year	365	0.122380	b	 0	101.69	104.52	84	17	100.0014	4.5	easy_par	-0.3125	n/a
110.51	4.5	0.9837	 0.01	hard_par	5	  9.475	3 weeks	21	0.042622	b	 0	111.49	115.02	94.5	19	110.5066	4.5	hard_par	n/a	-2.2708
115.77	4.5	0.6086	-0.05	hard_par	5	  6.403	1 week	7	0.040090	b	 0	116.38	120.28	99.75	20	115.7674	4.5	hard_par	n/a	-2.2708
121.01	4.5	2.6711	 2.00	easy_par	5	 42.980	2 months	60	0.126600	b	 0	123.68	125.53	105	21	121.0117	4.5	easy_par	-0.3125	n/a
126.26	4.5	0.6879	-0.99	easy_par	10	 10.506	4 months	120	0.000422	b	 0	126.94	130.77	110.25	22	126.2559	4.5	easy_par	-0.3125	n/a
131.52	4.5	1.3061	 0.05	hard_par	10	171.731	1 year	365	0.044310	b	 0	132.82	136.03	115.5	23	131.5167	4.5	hard_par	n/a	-2.2708
136.76	4.5	0.8574	 0.01	hard_par	5	 30.573	4 months	120	0.042622	b	 0	137.62	141.28	120.75	24	136.761	4.5	hard_par	n/a	-2.2708
142.01	4.5	0.8264	 2.00	easy_par	5	  9.431	1 week	7	0.126600	b	 0	142.83	146.52	126	25	142.0053	4.5	easy_par	-0.3125	n/a
147.27	4.5	1.0090	-0.95	easy_par	5	  5.021	2 days	2	0.002110	b	 0	148.28	151.78	131.25	26	147.2662	4.5	easy_par	-0.3125	n/a
152.51	4.5	0.7721	-0.95	easy_par	10	 10.443	3 weeks	21	0.002110	b	 0	153.28	157.02	136.5	27	152.5105	4.5	easy_par	-0.3125	n/a
157.75	4.5	0.6449	 0.01	hard_par	5	 17.787	2 months	60	0.042622	b	 0	158.40	162.27	141.75	28	157.7547	4.5	hard_par	n/a	-2.2708
163.02	4.5	0.6430	-0.99	easy_par	5	  5.044	3 weeks	21	0.000422	b	 0	163.66	167.53	147	29	163.0157	4.5	easy_par	-0.3125	n/a
168.26	4.5	0.6188	-0.95	easy_par	5	  5.222	3 weeks	21	0.002110	b	 0	168.88	172.77	152.25	30	168.26	4.5	easy_par	-0.3125	n/a
173.50	4.5	0.6710	-0.05	hard_par	10	 10.802	2 days	2	0.040090	b	 0	174.18	178.02	157.5	31	173.5041	4.5	hard_par	n/a	-2.2708
184.01	4.5	0.7592	-0.01	hard_par	5	  9.387	3 weeks	21	0.041778	b	 0	184.77	188.52	168	33	184.0093	4.5	hard_par	n/a	-2.2708
189.25	4.5	0.5462	-0.95	easy_par	5	  5.633	2 months	60	0.002110	b	 0	189.80	193.77	173.25	34	189.2536	4.5	easy_par	-0.3125	n/a
194.51	4.5	0.5128	-0.99	easy_par	5	  5.127	2 months	60	0.000422	b	 0	195.03	199.03	178.5	35	194.5144	4.5	easy_par	-0.3125	n/a
199.76	4.5	0.7933	 1.90	easy_par	5	 17.850	3 weeks	21	0.122380	b	 0	200.55	204.27	183.75	36	199.7588	4.5	easy_par	-0.3125	n/a
205.00	4.5	0.5581	-0.01	hard_par	10	 60.134	4 months	120	0.041778	b	 0	205.56	209.52	189	37	205.0031	4.5	hard_par	n/a	-2.2708
210.26	4.5	1.0635	-0.01	hard_par	10	 12.924	1 week	7	0.041778	y	 1	211.33	214.78	194.25	38	210.2638	4.5	hard_par	n/a	-1.2708
215.51	4.5	1.0761	 1.90	easy_par	10	 83.428	2 months	60	0.122380	y	 1	216.58	220.02	199.5	39	215.5082	4.5	easy_par	0.6875	n/a
220.75	4.5	0.6803	 0.01	hard_par	10	 10.852	2 days	2	0.042622	b	 0	221.43	225.27	204.75	40	220.7523	4.5	hard_par	n/a	-2.2708
226.01	4.5	0.8116	-0.05	hard_par	5	  9.209	3 weeks	21	0.040090	b	 0	226.82	230.53	210	41	226.0133	4.5	hard_par	n/a	-2.2708
231.26	4.5	1.2561	-0.95	easy_par	10	 10.148	1 week	7	0.002110	b	 0	232.51	235.77	215.25	42	231.2576	4.5	easy_par	-0.3125	n/a
236.50	4.5	1.3458	-0.01	hard_par	10	 35.067	2 months	60	0.041778	b	 0	237.85	241.02	220.5	43	236.5017	4.5	hard_par	n/a	-2.2708
241.76	4.5	0.8928	 1.90	easy_par	10	 35.700	3 weeks	21	0.122380	b	 0	242.66	246.28	225.75	44	241.7627	4.5	easy_par	-0.3125	n/a
247.01	4.5	1.5841	-0.99	easy_par	5	  5.015	1 week	7	0.000422	y	 1	248.59	251.52	231	45	247.007	4.5	easy_par	0.6875	n/a
257.51	4.5	2.0232	 0.01	hard_par	10	 61.146	4 months	120	0.042622	b	 0	259.54	262.03	241.5	47	257.5121	4.5	hard_par	n/a	-2.2708
262.76	4.5	0.7577	-0.95	easy_par	10	 11.266	2 months	60	0.002110	b	 0	263.51	267.27	246.75	48	262.7563	4.5	easy_par	-0.3125	n/a
268.02	4.5	0.9988	-0.99	easy_par	10	 11.540	1 year	365	0.000422	b	 0	269.02	272.53	252	49	268.0172	4.5	easy_par	-0.3125	n/a
273.26	4.5	0.7395	 2.00	easy_par	10	 36.586	3 weeks	21	0.126600	b	 0	274.00	277.78	257.25	50	273.2615	4.5	easy_par	-0.3125	n/a
278.51	4.5	0.7112	-0.05	hard_par	10	 18.419	3 weeks	21	0.040090	b	 0	279.22	283.02	262.5	51	278.5057	4.5	hard_par	n/a	-2.2708
283.77	4.5	1.2179	 1.90	easy_par	5	  6.224	2 days	2	0.122380	y	 1	284.98	288.28	267.75	52	283.7666	4.5	easy_par	0.6875	n/a
289.01	4.5	0.6605	-0.01	hard_par	5	 17.533	2 months	60	0.041778	b	 0	289.67	293.53	273	53	289.011	4.5	hard_par	n/a	-2.2708
294.26	4.5	0.6585	-0.05	hard_par	5	 78.164	1 year	365	0.040090	b	 0	294.91	298.77	278.25	54	294.2551	4.5	hard_par	n/a	-2.2708
299.52	4.5	0.7175	 0.05	hard_par	10	 63.172	4 months	120	0.044310	b	 0	300.23	304.03	283.5	55	299.516	4.5	hard_par	n/a	-2.2708
304.76	4.5	0.6168	 2.00	easy_par	10	 18.862	1 week	7	0.126600	b	 0	305.38	309.27	288.75	56	304.7602	4.5	easy_par	-0.3125	n/a
310.00	4.5	0.8370	 0.05	hard_par	5	 31.586	4 months	120	0.044310	b	 0	310.84	314.52	294	57	310.0046	4.5	hard_par	n/a	-2.2708
315.27	4.5	0.9361	 2.00	easy_par	5	 80.960	4 months	120	0.126600	b	 0	316.20	319.78	299.25	58	315.2654	4.5	easy_par	-0.3125	n/a
320.51	4.5	0.7239	-0.99	easy_par	10	 10.253	2 months	60	0.000422	b	 0	321.23	325.02	304.5	59	320.5098	4.5	easy_par	-0.3125	n/a
331.01	4.5	1.0255	 0.05	hard_par	5	  6.551	1 week	7	0.044310	b	 0	332.04	335.53	315	61	331.0149	4.5	hard_par	n/a	-2.2708
336.26	4.5	1.3084	 0.05	hard_par	5	 85.866	1 year	365	0.044310	y	 1	337.57	340.77	320.25	62	336.2592	4.5	hard_par	n/a	-1.2708
341.50	4.5	0.7283	-0.01	hard_par	5	 30.067	4 months	120	0.041778	b	 0	342.23	346.02	325.5	63	341.5035	4.5	hard_par	n/a	-2.2708
346.76	4.5	0.6206	-0.05	hard_par	10	 58.108	4 months	120	0.040090	b	 0	347.38	351.28	330.75	64	346.7643	4.5	hard_par	n/a	-2.2708
352.01	4.5	0.5777	-0.01	hard_par	10	 18.773	3 weeks	21	0.041778	b	 0	352.59	356.52	336	65	352.0086	4.5	hard_par	n/a	-2.2708
357.25	4.5	0.5628	-0.99	easy_par	5	  5.770	1 year	365	0.000422	b	 0	357.82	361.77	341.25	66	357.2529	4.5	easy_par	-0.3125	n/a
362.51	4.5	0.4947	-0.95	easy_par	10	 17.702	1 year	365	0.002110	b	 0	363.01	367.03	346.5	67	362.5137	4.5	easy_par	-0.3125	n/a
367.76	4.5	0.9791	-0.01	hard_par	5	  5.418	2 days	2	0.041778	b	 0	368.74	372.27	351.75	68	367.758	4.5	hard_par	n/a	-2.2708
373.00	4.5	1.0706	 0.01	hard_par	5	  6.492	1 week	7	0.042622	b	 0	374.07	377.52	357	69	373.0023	4.5	hard_par	n/a	-2.2708
378.26	4.5	0.9400	-0.95	easy_par	5	  8.851	1 year	365	0.002110	b	 0	379.20	382.78	362.25	70	378.2632	4.5	easy_par	-0.3125	n/a
383.51	4.5	2.3677	-0.01	hard_par	5	  6.462	1 week	7	0.041778	y	 1	385.88	388.02	367.5	71	383.5074	4.5	hard_par	n/a	-1.2708
388.75	4.5	0.9936	 1.90	easy_par	10	 18.567	1 week	7	0.122380	y	 1	389.75	393.27	372.75	72	388.7518	4.5	easy_par	0.6875	n/a
394.01	4.5	0.5948	 0.01	hard_par	10	 35.573	2 months	60	0.042622	b	 0	394.61	398.53	378	73	394.0125	4.5	hard_par	n/a	-2.2708
404.50	4.5	1.0190	-0.01	hard_par	10	 10.836	2 days	2	0.041778	y	 1	405.52	409.02	388.5	75	404.5011	4.5	hard_par	n/a	-1.2708
409.76	4.5	0.7765	 0.05	hard_par	10	 36.586	2 months	60	0.044310	b	 0	410.54	414.28	393.75	76	409.7617	4.5	hard_par	n/a	-2.2708
415.01	4.5	0.7788	-0.99	easy_par	10	 10.089	3 weeks	21	0.000422	b	 0	415.78	419.52	399	77	415.0062	4.5	easy_par	-0.3125	n/a
420.27	4.5	1.2058	-0.99	easy_par	10	 10.030	1 week	7	0.000422	y	 1	421.47	424.78	404.25	78	420.2671	4.5	easy_par	0.6875	n/a
425.51	4.5	0.6244	-0.05	hard_par	5	 29.054	4 months	120	0.040090	b	 0	426.14	430.03	409.5	79	425.5114	4.5	hard_par	n/a	-2.2708
430.76	4.5	0.8122	 0.05	hard_par	10	 10.886	2 days	2	0.044310	y	 1	431.57	435.27	414.75	80	430.7556	4.5	hard_par	n/a	-1.2708
436.02	4.5	0.5606	 2.00	easy_par	10	161.920	4 months	120	0.126600	b	 0	436.58	440.53	420	81	436.0163	4.5	easy_par	-0.3125	n/a
441.26	4.5	1.1301	 0.05	hard_par	10	 13.102	1 week	7	0.044310	y	 1	442.39	445.77	425.25	82	441.2608	4.5	hard_par	n/a	-1.2708
446.51	4.5	0.6947	 2.00	easy_par	10	 12.532	2 days	2	0.126600	y	 1	447.20	451.02	430.5	83	446.5051	4.5	easy_par	0.6875	n/a
451.77	4.5	1.0652	-0.95	easy_par	10	 10.042	2 days	2	0.002110	b	 0	452.83	456.28	435.75	84	451.7659	4.5	easy_par	-0.3125	n/a
457.01	4.5	0.7417	 1.90	easy_par	10	 12.448	2 days	2	0.122380	y	 1	457.75	461.52	441	85	457.0102	4.5	easy_par	0.6875	n/a
462.25	4.5	0.8190	 0.01	hard_par	5	  5.426	2 days	2	0.042622	b	 0	463.07	466.77	446.25	86	462.2545	4.5	hard_par	n/a	-2.2708
467.52	4.5	0.6866	 0.01	hard_par	5	 82.785	1 year	365	0.042622	b	 0	468.20	472.03	451.5	87	467.5153	4.5	hard_par	n/a	-2.2708
478.00	4.5	1.1400	-0.01	hard_par	10	162.490	1 year	365	0.041778	y	 1	479.14	482.52	462	89	478.0038	4.5	hard_par	n/a	-1.2708
483.26	4.5	0.8407	 2.00	easy_par	5	 18.293	3 weeks	21	0.126600	b	 0	484.11	487.78	467.25	90	483.2647	4.5	easy_par	-0.3125	n/a
488.51	4.5	1.1544	 0.01	hard_par	10	 18.951	3 weeks	21	0.042622	b	 0	489.66	493.02	472.5	91	488.5089	4.5	hard_par	n/a	-2.2708
493.75	4.5	0.8941	 2.00	easy_par	5	  6.266	2 days	2	0.126600	y	 1	494.65	498.27	477.75	92	493.7533	4.5	easy_par	0.6875	n/a
499.01	4.5	0.9221	-0.95	easy_par	5	  5.074	1 week	7	0.002110	y	 1	499.94	503.53	483	93	499.0141	4.5	easy_par	0.6875	n/a
504.26	4.5	0.9915	-0.05	hard_par	10	 12.806	1 week	7	0.040090	y	 1	505.25	508.77	488.25	94	504.2584	4.5	hard_par	n/a	-1.2708
509.50	4.5	0.6976	-0.05	hard_par	10	 34.054	2 months	60	0.040090	b	 0	510.20	514.02	493.5	95	509.5026	4.5	hard_par	n/a	-2.2708
514.76	4.5	0.9322	 2.00	easy_par	10	 85.960	2 months	60	0.126600	y	 1	515.70	519.28	498.75	96	514.7635	4.5	easy_par	0.6875	n/a
520.01	4.5	1.1533	 2.00	easy_par	10	472.090	1 year	365	0.126600	y	 1	521.16	524.52	504	97	520.0078	4.5	easy_par	0.6875	n/a
525.25	4.5	1.1830	 1.90	easy_par	5	  9.283	1 week	7	0.122380	y	 1	526.44	529.77	509.25	98	525.2521	4.5	easy_par	0.6875	n/a
530.51	4.5	1.7825	-0.01	hard_par	5	 81.245	1 year	365	0.041778	b	 0	532.30	535.03	514.5	99	530.513	4.5	hard_par	n/a	-2.2708
535.76	4.5	1.7259	 0.01	hard_par	10	165.570	1 year	365	0.042622	y	 1	537.48	540.27	519.75	100	535.7573	4.5	hard_par	n/a	-1.2708
541.00	4.5	1.5371	-0.95	easy_par	5	  6.266	4 months	120	0.002110	b	 0	542.54	545.52	525	101	541.0015	4.5	easy_par	-0.3125	n/a
551.51	4.5	0.9564	-0.05	hard_par	5	  5.401	2 days	2	0.040090	y	 1	552.46	556.02	535.5	103	551.5066	4.5	hard_par	n/a	-1.2708
556.75	4.5	0.7370	 0.05	hard_par	5	  9.653	3 weeks	21	0.044310	b	 0	557.49	561.26	540.75	104	556.7509	4.5	hard_par	n/a	-2.2708
